,Open,High,Low,Close,Adj Close,Volume
0,1.7503505169562253e-05,1.6934840958085853e-05,4.385134884102521e-05,1.839038212311328e-05,1.2682641705983515e-05,0.0007403791203833313
1,1.7503505169562253e-05,1.8106766417573387e-05,4.522203676255842e-05,1.6621400417814983e-05,1.1462301814523413e-05,0.0007403791203833313
2,1.9658215444232313e-05,1.8106766417573387e-05,4.823676437376031e-05,1.9570252292165353e-05,1.3496201633623529e-05,0.00037018956019166567
3,1.534934639483448e-05,1.5976141582665145e-05,4.385134884102521e-05,1.6674656539917372e-05,1.1499082189119869e-05,0.001110568680574997
4,1.1579292789089691e-05,1.0118150290987433e-05,4.001432073635642e-05,1.1527479790329753e-05,7.949501560158736e-06,0.00018509478009583283
5,1.1579292789089691e-05,1.3846062083010258e-05,4.056270816442273e-05,1.420840395760834e-05,9.798401584646982e-06,0.0012956634606708299
6,1.4272267007470619e-05,8.520863333872958e-06,3.288865195508515e-05,9.382960069381579e-06,6.470601124894013e-06,0.003146611261629158
7,9.42513401436197e-06,5.3251987491372455e-06,3.288865195508515e-05,5.629776041629012e-06,3.88225088277346e-06,0.0012956634606708299
8,8.886318570708817e-06,1.3846062083010258e-05,3.3984865513952695e-05,1.5280663818082428e-05,1.053785180227929e-05,0.0029615164815333253
9,1.3195187620106705e-05,1.1715982583355316e-05,3.8370281046687794e-05,1.2868216390062362e-05,8.87395157240286e-06,0.0012956634606708299
10,7.2709752396341964e-06,1.0650942833527845e-05,3.56294665008865e-05,8.042772501835654e-06,5.546700073464793e-06,0.001110568680574997
11,8.078922655142676e-06,8.520863333872958e-06,0.0,9.919364515711938e-06,6.840600714117645e-06,0.0012956634606708299
12,9.96394945801507e-06,9.585903083700429e-06,3.288865195508515e-05,5.844447626598406e-06,4.030470302788874e-06,0.0027764217014374926
13,5.87071688606689e-06,5.857991291677658e-06,3.179243839621771e-05,7.238440348433458e-06,4.991700689629399e-06,0.0007403791203833313
14,4.578001021253268e-06,3.195119249482304e-06,3.0970137902750806e-05,2.9488518743504247e-06,2.033350858285214e-06,0.0018509478009583282
15,4.578001021253268e-06,5.857991291677658e-06,3.288865195508515e-05,7.238440348433458e-06,4.991700689629399e-06,0.0007403791203833313
16,2.423842246525548e-06,8.520863333872958e-06,3.0696224837350214e-05,5.897703748700849e-06,4.067250677385222e-06,0.002406232141245827
17,5.924212380472563e-06,2.6623267069419455e-06,2.2473781199946325e-05,4.021111734824566e-06,2.772801075917521e-06,0.0014807582407666627
18,4.308869049397942e-06,2.928995645838802e-06,3.0696224837350214e-05,2.4129964602066963e-06,1.6639002298764302e-06,0.00037018956019166567
19,2.423842246525548e-06,1.0650397498274166e-06,3.0696224837350214e-05,2.4129964602066963e-06,1.6639002298764302e-06,0.0
20,1.3467628591616338e-06,0.0,2.8229323356949456e-05,0.0,0.0,0.00037018956019166567
21,0.0,5.3251987491372455e-06,3.288865195508515e-05,5.0933715952986534e-06,3.512251293549828e-06,0.0051826538426833196
